Codigo;Descripci�n;"Cod SubRubro";SubRubro;"Cod Rubro";Rubro;"Cod Marca";Marca;"Cod Provedor";Proveedor;Temporada;"Fecha Alta";"Fecha Modificado";"Precio Costo";"Precio Venta";"Utilidad 1";"Utilidad 2";Cantidad;"Stock Min";Vencimiento;Reponer;imagenes
"Cod: 6368";"ADAPTADOR INTERNACIONAL ";37;X-ELECTRONICA;8;ELECTRONICA;1;"Sin Especificar";0;;0;16-09-2019;09-04-2026;660;1,815.00;175;175;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1568669658_Screenshot_1.jpg
"Cod: 5899";"ADAPTADOR OTG TYPE C";37;X-ELECTRONICA;8;ELECTRONICA;1;"Sin Especificar";;;0;11-12-2018;10-05-2021;552;1,005.00;82;82;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1561492587_Screenshot_204.jpg
"Cod: 38087";"ADHESIVO COLOR/FLUOR X30 GRS TINTORETTO";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;09-02-2026;09-02-2026;419.9;508.08;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/D_NQ_NP_2X_850743-MLA48063119422_102021-F.jpg
"Cod: 32420";"ADHESIVO EN BARRA 21GRS KEYROAD 971292";331;ADHESIVO;9;LIBRERIA;1;"Sin Especificar";0;;0;11-02-2025;06-02-2026;849;1,027.29;21;0;1;0;0000-00-00;;"https://factupyme.com.ar/inventario/img/productos/3/Captura de pantalla 2025-02-11 153018.png"
"Cod: 32421";"ADHESIVO EN BARRA 36GRS KEYROAD 971293";331;ADHESIVO;9;LIBRERIA;1;"Sin Especificar";0;;2;11-02-2025;06-02-2026;1299;1,571.79;21;0;1;0;0000-00-00;;"https://factupyme.com.ar/inventario/img/productos/3/Captura de pantalla 2025-02-11 153148.png"
"Cod: 32241";"ADHESIVO SINT KEYROAD 50 ML 971448";331;ADHESIVO;9;LIBRERIA;1;"Sin Especificar";0;;0;30-01-2025;06-02-2026;599;724.79;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_872.jpg
"Cod: 36979";"ADHESIVO VINILICO MODEL X1000 GRS 68033	";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;26-09-2025;26-09-2025;7499;9,073.79;21;21;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_188.jpg
"Cod: 32264";"ADHESIVO VINILICO MODEL X500 GRS 68033";347;"ADHESIVO ";9;LIBRERIA;1;"Sin Especificar";0;;0;03-02-2025;14-08-2025;2799;3,386.79;21;21;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_887.jpg
"Cod: 32200";"ADHESIVO VINILICO X1000 GRS KEYROAD KR071000";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;28-01-2025;09-02-2026;5999;7,258.79;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_844.jpg
"Cod: 32201";"ADHESIVO VINILICO X500GRS KEYROAD KR07500";347;"ADHESIVO ";9;LIBRERIA;1;"Sin Especificar";0;;0;28-01-2025;09-02-2026;3199;3,870.79;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_845.jpg
"Cod: 32242";"ADHESIVO VINNILICO 250 GRS KEYROAD 971296";331;ADHESIVO;9;LIBRERIA;1;"Sin Especificar";0;;0;30-01-2025;09-02-2026;1599;1,934.79;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_873.jpg
"Cod: 32243";"ADHESIVO X100 GRS VINILICO KEYROAD 972134";331;ADHESIVO;9;LIBRERIA;1;"Sin Especificar";0;;0;30-01-2025;09-02-2026;749;906.29;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_874.jpg
"Cod: 37993";"ADHESIVO X30 GRS SINTETICO OLAMI 971643";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;06-02-2026;06-02-2026;479.9;580.68;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_679.jpg
"Cod: 37989";"ADHESIVO X30 GRS VINILICO OLAMI 972132";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;06-02-2026;06-02-2026;379;458.59;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_678.jpg
"Cod: 32144";"ADHESIVO X30ML SINTETICO KEYROAD";331;ADHESIVO;9;LIBRERIA;1;"Sin Especificar";0;;0;18-01-2025;18-01-2025;399;483.00;21;21;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_44.png
"Cod: 32244";"ADHESIVO X50 GRS VINILICO KEYROAD 972133";331;ADHESIVO;9;LIBRERIA;1;"Sin Especificar";0;;0;30-01-2025;06-02-2026;479;579.59;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_875.jpg
"Cod: 37995";"ADHESIVO X9 GRS  EN BARRA  971291";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;06-02-2026;06-02-2026;469;567.49;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_681.jpg
"Cod: 2031";"ADORNO 20X25 CERAMICA BLANCA";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;08-03-2014;21-06-2025;175;289.00;65;65;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2033";"ADORNO CERAMICO COLOR";10;REGALERIA;5;BAZAR;1;"Sin Especificar";;;0;08-03-2014;05-12-2017;128;214.00;67;67;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3942";"ADORNO ESCRITORIO C/ MOVIMIENTO";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;12-09-2016;01-08-2025;383;601.00;57;57;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 136";"ADORNO OSO CON NIEVE";10;REGALERIA;5;BAZAR;1;"Sin Especificar";;;0;21-07-2008;05-12-2017;43;67.00;55;55;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3943";"ADORNO PARA ESCRITORIO CHICO";10;REGALERIA;5;BAZAR;1;"Sin Especificar";;;0;12-09-2016;05-12-2017;274;430.00;57;57;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 5841";"ADORNO PRENDEDOR ";23;X-T;7;ACCESORIOS;1;"Sin Especificar";0;;0;08-09-2018;12-11-2025;101;152.00;50;50;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 4107";"ADVANGERS X 1";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";0;;0;12-11-2016;03-02-2025;439;663.00;51;35;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2907";"ADVENTURE TIME X 2 EN BLISTER";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";;;0;10-06-2015;05-12-2017;197;303.00;54;54;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 32040";"AEROBIE EL ANILLO VOLADOR 88401";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";4;"Fabian Gil";2;30-12-2024;27-12-2025;12688;21,569.00;70;30;19;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_814.jpg
"Cod: 37006";"AEROSOL AMBAR 280ML SAPHIRUS -";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";0;;0;03-10-2025;03-10-2025;3705;5,557.50;50;30;3;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_238.jpg
"Cod: 30536";"AEROSOL AROMITAZADOR .P/DISP. SAPHIRUS SURT  280CC";310;PERFUMERIA;11;HOGAR/JARDIN;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;26-07-2024;03-10-2025;3917;6,460.00;65;30;8;0;0000-00-00;;"https://factupyme.com.ar/inventario/img/productos/3/Captura de pantalla 2025-09-24 095418.png"
"Cod: 8181";"AFILA CUCHILLOS LOEKEMEYER 504 7189";10;REGALERIA;5;BAZAR;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;25-06-2022;15-12-2023;3040;5,230.00;72;72;0;0;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1768.jpg
"Cod: 23094";"AFILADOR 1555-224-";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;17-04-2023;13-10-2023;7361;12,661.00;72;72;0;0;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_32.jpg
"Cod: 30540";"AFILADOR CUCHILLO 3 TIEMPO B/ANTIDESLIZANTE HUDSON 11424";10;REGALERIA;5;BAZAR;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;26-07-2024;16-04-2026;8940.69;14,750.00;65;30;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_402.jpg
"Cod: 4673";"AGARRACOLITA MARGARITAS 410547";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";;;0;08-07-2017;14-07-2021;132;247.00;87;68;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 4628";"AGARRACOLITAS FLORES 410549";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";;;0;08-07-2017;14-07-2021;132;247.00;87;68;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 5343";"AGARRAPELUSAS X 4 UNIDADES LINEA KIDS 0120";82;"PELO-TIC TAC";7;ACCESORIOS;1;"Sin Especificar";;;0;07-03-2018;21-07-2021;215;366.00;70;70;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1520459754_0120.jpg
"Cod: 7103";"AGENDA 2021 ARQUITECTURA 967";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";;;0;20-01-2021;17-03-2021;14558;25,040.00;72;72;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1611149842_Screenshot_696.jpg
"Cod: 7104";"AGENDA 2021 ESCOLAR 972";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";;;0;20-01-2021;17-03-2021;11424;19,649.00;72;72;0;;;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 7484";"AGENDA 2022 ARQUITECTO  001889";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;06-08-2021;11-02-2025;27010;49,158.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 7488";"AGENDA 2022 EMPRENDEDORES 00837";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;06-08-2021;07-02-2025;44044;80,160.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 7485";"AGENDA 2022 ESCOLAR  001506";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;06-08-2021;11-02-2025;21749;39,583.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 7487";"AGENDA 2022 PREMIUM ANILLADA 1605";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;06-08-2021;11-02-2025;44044;80,160.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 7483";"AGENDA 2022COOL LOVE 00264";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;06-08-2021;11-02-2025;34840;63,409.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1628263755_Screenshot_1.jpg
"Cod: 7980";"AGUA DESMAQUILLANTE 50ML TEJAR 2602 827115-";130;ESMALTES;15;COSMETICA;1;"Sin Especificar";0;;0;21-03-2022;07-04-2026;2500;4,000.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1485.jpg
"Cod: 3754";"AGUJA CANASTA 9481";140;BOLSAS;16;DESCARTABLES;1;"Sin Especificar";0;;0;13-05-2016;11-03-2026;450;560.00;72;72;71;10;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1430.jpg
"Cod: 7921";"AGUJA INDIO ";140;BOLSAS;16;DESCARTABLES;1;"Sin Especificar";0;;0;25-02-2022;11-03-2026;550;950.00;72;72;2053;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1431.jpg
"Cod: 38290";"AIRPADS PRO2";37;X-ELECTRONICA;8;ELECTRONICA;1;"Sin Especificar";140;"NEXO Import";0;26-02-2026;27-02-2026;11550;34,650.00;200;50;10;0;0000-00-00;;"https://factupyme.com.ar/inventario/img/productos/3/unnamed (1).jpg"
"Cod: 6717";"AJEDREZ DE MADERA TOTOGAME 2040";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";0;;0;21-04-2020;03-02-2025;2374;2,873.00;21;21;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1587496209_Screenshot_121.jpg
"Cod: 6718";"AJEDREZ PRINCIPIANTE 4562";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";0;;0;21-04-2020;03-02-2025;2203;3,789.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1587496349_Screenshot_122.jpg
"Cod: 6719";"AJEDREZ TOTOGAME JM2007";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";0;;0;21-04-2020;03-02-2025;1459;1,765.00;21;21;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1587496415_Screenshot_123.jpg
"Cod: 6720";"AJEDREZ Y DAMAS TOTOGAME 2326";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";0;;0;21-04-2020;06-08-2022;1097;1,327.00;21;21;0;;;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 38545";"AJO EN POLVO 55GRS MOLE";381;MOLE;122;Alimentos;1;"Sin Especificar";0;;0;20-03-2026;20-03-2026;2046;4,092.00;100;35;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 30103";"ALBUM COPA AMERICA 2024";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;18-05-2024;03-02-2025;3043;3,100.00;1;1;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_309.jpg
"Cod: 37320";"ALBUM STICKER PERSONAJES";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";4;"Fabian Gil";0;13-11-2025;13-11-2025;2305;3,999.00;72;72;11;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_77.png
"Cod: 3710";"ALBUM STICKERS BIC";51;"ACC MODA-ACCESORIOS";7;ACCESORIOS;1;"Sin Especificar";;;0;24-04-2016;13-07-2021;173;289.00;67;67;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 4291";"ALCANCIA EN CAJA 12119";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";;;0;30-01-2017;25-04-2020;59;111.00;88;69;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/4291.JPG
"Cod: 3353";"ALCOHOL EN GEL";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";0;;0;12-12-2015;03-02-2025;66;106.00;60;60;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 6806";"ALCOHOL EN GEL DE 65 ML CARTERA ";130;ESMALTES;15;COSMETICA;1;"Sin Especificar";;;0;15-05-2020;23-04-2021;13063;18,288.00;40;40;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1589547380_Screenshot_262.jpg
"Cod: 6791";"ALCOHOL LIQUIDO 5 LTS ";130;ESMALTES;15;COSMETICA;1;"Sin Especificar";;;0;02-05-2020;23-04-2021;258061;361,285.00;40;40;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1588775165_Screenshot_214.jpg
"Cod: 30519";"ALEGRIA MANDALA";309;"EDITORIAL RUY DIAZ";18;LIBROS;1;"Sin Especificar";82;"Riuz Diaz SAEIC";0;24-07-2024;24-07-2024;2360;5,900.00;150;150;0;0;;;"https://factupyme.com.ar/inventario/img/productos/3/Captura de pantalla 2024-07-24 121717.png"
"Cod: 32333";"ALFILERES CABEZA COLOR X50 MT502";364;BROCHES;9;LIBRERIA;1;"Sin Especificar";0;;0;05-02-2025;10-02-2026;849;1,027.29;21;0;1;0;0000-00-00;;"https://factupyme.com.ar/inventario/img/productos/3/Captura de pantalla 2025-02-05 121552.png"
"Cod: 37970";"ALFILERES X50 GRS OLAMI MT400";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;05-02-2026;05-02-2026;599;724.79;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_28.jpg
"Cod: 8151";"ALFOMBRA BAÑO ABE LITTLE 35X50C 81101";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";0;;0;13-05-2022;31-07-2025;12382;23,773.00;92;92;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_119.png
"Cod: 8148";"ALFOMBRA BAÑO CIRCULOS 35X55C 023 30231";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;13-05-2022;11-02-2025;5899;9,500.00;62;62;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_2065.jpg
"Cod: 30572";"ALFOMBRA BAÑO PERLA MED.55X40C 506 61093";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;26-07-2024;09-04-2026;4118.84;7,090.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_434.jpg
"Cod: 19903";"ALFOMBRA BAÑO SHAGGY SOFT P/ LARGO 88065";111;MEDIAS;11;HOGAR/JARDIN;1;"Sin Especificar";0;;0;18-11-2022;31-07-2025;118204;200,947.00;70;70;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_2064.jpg
"Cod: 7180";"ALFOMBRA COMPACTADO C/ GOMA 35X50 50936";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";0;;0;30-03-2021;04-02-2025;12691;23,098.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1617106605_Screenshot_798.jpg
"Cod: 139";"ALFOMBRA PARA DECORACION";10;REGALERIA;5;BAZAR;1;"Sin Especificar";;;0;26-07-2008;05-12-2017;185;289.00;56;56;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 6933";"ALFOMBRAS DE BAÑO INTELIGENTES 60x40";10;REGALERIA;5;BAZAR;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;01-09-2020;20-07-2022;7820;14,232.00;82;82;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1598970852_Screenshot_496.jpg
"Cod: 3690";"ALHAJERO MOSAICO 11992";51;"ACC MODA-ACCESORIOS";7;ACCESORIOS;1;"Sin Especificar";0;;0;24-04-2016;11-04-2026;521;787.00;51;51;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 38432";"ALICATE 6 ACERO MIK TOOLS XF23110";379;"Herramientas ";11;HOGAR/JARDIN;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;13-03-2026;16-04-2026;2559.15;4,250.00;65;30;2;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/23110-510x510.jpg
"Cod: 38433";"ALICATE 8″ ACERO MIK TOOLS XF23107";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;13-03-2026;13-03-2026;3211.34;5,298.00;65;30;3;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/23104-510x510.jpg
"Cod: 38405";"ALICATE 8″ GRANDE ACERO KINGOBA XF23113 23113";379;"Herramientas ";11;HOGAR/JARDIN;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;12-03-2026;12-03-2026;5286;8,700.00;65;30;3;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/23113-510x510.jpg
"Cod: 4393";"ALICATE BB 13019";63;"ACC MODA-COSMETICA";7;ACCESORIOS;1;"Sin Especificar";;;0;02-02-2017;14-07-2021;185;514.00;178;120;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 4394";"ALICATE BB 13021";63;"ACC MODA-COSMETICA";7;ACCESORIOS;1;"Sin Especificar";;;0;02-02-2017;14-07-2021;132;371.00;181;120;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 4395";"ALICATE BB 13022";63;"ACC MODA-COSMETICA";7;ACCESORIOS;1;"Sin Especificar";;;0;02-02-2017;14-07-2021;110;308.00;180;180;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/4395.JPG
"Cod: 5254";"ALICATE CORTA CUTICULAS 110-1";51;"ACC MODA-ACCESORIOS";7;ACCESORIOS;1;"Sin Especificar";;;0;08-02-2018;14-07-2021;498;956.00;92;92;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1518127193_Screenshot_6.jpg
"Cod: 7966";"ALICATE P/ UÑAS GRANDE 1028";130;ESMALTES;15;COSMETICA;1;"Sin Especificar";0;;0;21-03-2022;12-11-2025;30421;55,366.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1473.jpg
"Cod: 7874";"ALICATE PARA UÑAS 1763 887301";130;ESMALTES;15;COSMETICA;1;"Sin Especificar";0;;0;18-02-2022;18-12-2023;550;970.00;72;72;0;0;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1381.jpg
"Cod: 7876";"ALICATE PARA UÑAS PINZA 1790822486";130;ESMALTES;15;COSMETICA;1;"Sin Especificar";0;;0;18-02-2022;01-12-2025;32141;55,283.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1383.jpg
"Cod: 8227";"ALICATE PINZA P/ UÑAS 1779";138;ACCESORIOS;15;COSMETICA;1;"Sin Especificar";0;;2;18-07-2022;08-08-2025;28246;51,408.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1835.jpg
"Cod: 7785";"ALICIA EN EL PAIS DE LAS MARAVILLAS 1464";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";0;;0;09-12-2021;21-06-2025;569;1,138.00;100;100;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1276.jpg
"Cod: 30513";"ALICIA EN EL PAIS/ALADINO Y LA LAMPARA ";309;"EDITORIAL RUY DIAZ";18;LIBROS;1;"Sin Especificar";82;"Riuz Diaz SAEIC";0;24-07-2024;17-09-2025;260;650.00;150;150;0;0;0000-00-00;;"https://factupyme.com.ar/inventario/img/productos/3/Captura de pantalla 2024-07-24 120709.png"
"Cod: 36287";"ALMOHADA CAPIBARA CON MANTA 45181";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";140;"NEXO Import";2;23-07-2025;21-08-2025;25906;51,800.00;100;40;2;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/952317ca-e2f1-436c-8992-31cfe311b063.png
"Cod: 7110";"ALMOHADONES SURT 1132";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";0;;0;20-01-2021;31-07-2025;10000;17,200.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1611154886_Screenshot_699.jpg
"Cod: 1826";"ALPARGATAS LA GUELLA";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;11-09-2013;06-09-2025;208;210.08;1;1;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 37521";"AMIGOS SUAVECITOS ";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";0;;0;17-12-2025;17-12-2025;920;2,300.00;150;150;2;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 7430";"AMONG US 2499";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";0;;0;31-07-2021;01-02-2025;263;526.00;100;100;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1627768164_Screenshot_28.jpg
"Cod: 7866";"ANAFE PORTATIL ";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";;;0;16-02-2022;16-02-2022;211231;363,317.00;72;72;0;;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1375.jpg
"Cod: 3513";"ANILLO BOLA DE FUEGO COLOR 6256-002";41;"ANILLOS NS";7;ACCESORIOS;1;"Sin Especificar";0;;0;22-03-2016;01-08-2025;84;144.00;72;72;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2491";"ANILLO BUHO 36-65-03";35;ANILLOS-LH;7;ACCESORIOS;1;"Sin Especificar";0;;0;02-02-2015;31-07-2025;164;276.00;68;68;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2490";"ANILLO BUHO 36-65-04";35;ANILLOS-LH;7;ACCESORIOS;1;"Sin Especificar";;;0;02-02-2015;05-12-2017;164;276.00;68;68;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2489";"ANILLO COM STRASS 36-65-06";35;ANILLOS-LH;7;ACCESORIOS;1;"Sin Especificar";0;;0;02-02-2015;31-07-2025;197;329.00;67;67;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3512";"ANILLO CON BOLA DE FUEGO 6256-001";41;"ANILLOS NS";7;ACCESORIOS;1;"Sin Especificar";0;;0;22-03-2016;01-08-2025;84;144.00;72;72;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 758";"ANILLO CON PIEDRAS NS-373-04";41;"ANILLOS NS";7;ACCESORIOS;1;"Sin Especificar";0;;0;15-02-2012;21-06-2025;185;353.00;91;91;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3197";"ANILLO CON STRASS 873-011";41;"ANILLOS NS";7;ACCESORIOS;1;"Sin Especificar";;;0;29-09-2015;05-12-2017;252;469.00;86;60;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2699";"ANILLO CUADRADO 873-79";41;"ANILLOS NS";7;ACCESORIOS;1;"Sin Especificar";;;0;10-05-2015;05-12-2017;259;500.00;93;65;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
